score,리뷰내용,작성시간,사용자ID,리뷰추천수
1,정말 최악이네요 아이계좌 건설할때 보통 계좌번호를 알려주고 비밀번호를 적는게 맞지 않나요 알려주지도 않고 아이디 찾아서 적었더니 비밀번호 찾기는 왜 없습니까 좀 고치세요 ㅡ,2024-02-12 10:46:44,우리집,2
1,신버전 너무 복잡하고 정신없어보여요.구버전 영웅문S가 심플하고 편해요,2024-02-13 07:11:58,정정옥,2
1,호가창에 금액 별 상승율 하락율 한눈에,2024-01-23 00:33:28,김병수,0
1,"여러분이 다양한 환경을 극복하고 더크고 안정적 수익을 원하는 투자자라면 키움이 제공하는 환전서비스가 이용자에게 굉장한 손해를 일으킨다는것을 반드시 아셔야합니다. 해외주식 투자시 외화 환전이 필수인데 환전을 하시게되면 살때는 물론이고 팔때도 수수료가 발생되어 크게는 살때 5%, 팔때 5% 즉 10%의 손해를 안고 시작하시는 것입니다.",2024-01-22 14:05:26,바오밥,0
1,최악,2024-01-22 10:54:17,박인섭,0
1,단기투자자들에게는 다른 증권사 추천드립니다. 현재 키움에는 타사대비 증거금 100 종목이 너무나 많습니다.,2024-01-20 05:58:24,robert gang,0
1,"도대체가, 간편인증서를 만드려면 id, pw가 필요하고 id, pw가 없으면 간편인증서를 못 만드는게 맞나요?? 휴대폰에서 간편인증서 비밀번호는 맞다고 뜨고 pc에서 안된다길래 지웠는데 비밀번호를 까먹어서 5회 틀리니까 재설정 하려고 했는데 간편인증서가 필요하다는게 어!!!!!!!!!!!!!!! 어떡하라는 건가요?????",2024-02-13 12:01:14,박태영,2
1,주식 주문 누르면 계좌 비밀번호 창이 떴다가 바로 사라집니다,2024-01-18 02:54:29,케이지 케이지,0
1,비대면 계좌개설하려구 1원입금방식으로 1원입금받고 비밀번호를 세자리를보내셔야하는데 계속 두자리만보내시는건 뭔가요? 직원이랑영상통화로 하긴 싫은데,2024-01-17 07:30:28,강창민,0
1,속도도 너무 느리고 자주 로그인이 풀리고 사용자로서 답답하네요 이렇게 답답함을 느껴본적이 없는데 기존 증권 계좌 모두 옮길 예정입니다.,2024-01-17 03:46:22,Shaun,0
1,아오 키움 이놈들은 어플개선 안하냐? 나뿐만아니라 주변 키움쓴다는사람들 인터넷이나 유튜브보다가 mts 다시 키면 백그라운드에 있었다한들 로딩되는시간이 한참걸리는게 말이되냐? 그렇게 리뷰를 쓰는데도 고칠생각도 안하고. 그러니까 사람들이 다 떠나는거아니냐ㅉㅉ 나도 참다참다 다른 증권사로 옮겨간다. 시간싸움인 주식장에서 로딩이 이렇게길면 살아남겠냐?? 반성좀하고 개선좀해라.,2024-02-13 12:58:40,김김,2
1,심심하면 튕김ㅋㅋㅋ,2024-01-17 03:18:36,안슨생,0
1,되는게 없네. 로그인부터가 안되고.. 계정찾기하면 오류나고..,2024-01-16 03:08:22,Danny Asia,0
1,갑자기 지원되지않는 종목입니다 하고 변하질안네,2024-01-15 07:14:45,강승수,0
1,인증번호가 안 오네요 간편인증 재등록 하려고 합니다,2024-01-15 03:29:53,Wh L,0
1,증권사 어플중에 제일 쓰레기같음,2024-02-14 00:21:20,오리너구리,1
1,"비밀번호 변경하는데 다른 증권사랑 다르게 민증 인증 절차가 최소 3시간 이상 걸림. 바로 인식해서 처리하면 될텐데 쓸데 없이 오래 걸리며, 사용자 편의성을 고려하지 않은 부분이 많이 존재한다",2024-02-14 04:21:36,JM H,2
1,통회연결인됨,2024-02-14 05:43:55,이비밀,1
1,"가운데 버튼 눌러서 다른곳 갔다 오면 차트⁹ 날짜가 계속 당일 날로 바껴있는데, 보고있던 날짜고 고정 안되나요?.. 진짜 별 1개도 아까워 지려고 하고 있어요. 지금 상장되어있는 엔에스엠 주가를 검색해도 뜨지도 않네요. 네이버랑 다른 MTS에는 뜨는데요.",2024-01-13 05:22:26,Tjrgml Chl,2
1,버그수정 요청 지표볼때 세로로 화면 깨짐 현상,2024-01-12 19:06:12,Memakji Kang,0
1,진짜 최악의 인터페이스,2024-02-15 01:32:16,Day Hwan,1
1,앱 더럽게도 못만드네,2024-02-15 09:58:19,이해빈 (L_BLE),1
1,최악. 이평이 설정한게 바뀜. 돈다돌아,2024-02-16 21:45:33,kyongmin yuk,1
1,멀 하려는건지모르겠다,2024-01-26 05:42:23,Bong Sang Kim,0
1,진짜 조악함 그 자체,2024-01-26 09:53:00,whdifheotjgjem,0
1,구버전보다 신버전이 더 퇴보한거 같은 사용감이다.,2024-02-21 07:07:40,정길화,1
1,앱 UX 가 너무 복잡함. 타사 앱 벤치마킹도 안하남??? 수년째 개선없이 이러는거. 다른 증권사로 다 옮길듯. 수수료도 더 이상 최저도 아님.,2024-02-08 09:41:36,wiseputty,0
1,간편 인증 등록을 하려는데 문자 인증을 해야되는데 나갔다 들어오면 다시 초기화되고... 계좌번호 입력하래서 계좌 번호 보려고 잠깐 창 옮겨가면 또 바로 초기화 돼버리고;; 노답쓰.... 4번째 실패..하..무슨 어플을 이러케 만드...,2024-01-31 11:58:37,juseon kim,0
1,저번패치후로 검정화면때매 머안보이는데 언제고침?,2024-01-31 08:32:52,멜론파이,0
1,"이거 왜 업데이트가 안되는겁니까? 갑자기 접속이 되지도 않고 업데이트도 안되고, 지우고 다시 까는것도 안되고, 어쩌라는건지..",2024-01-31 08:20:47,문병호,0
1,십구데기,2024-01-31 07:58:53,Yus Gha,0
1,간편인증 등록 후에 앱을 재실행하면 또다시 간편인증 등록 페이지가 뜨네요. 로그인이나 인증은 어디에서 하는건지... 대부분의 앱처럼 UI 플로우가 직관적이어야 하는데 그렇지 않아서 답답하고 화가 납니다.,2024-01-31 05:48:03,장승현,0
1,주식하지마라 폐가망신한다,2024-01-31 04:58:22,제임스yeon,0
1,"왜 예약주문을 시장가로 할때 자꾸 취소되나요? 남은 돈은 충분한데, 시초가로 주문 제대로 안 넣어주나요? 다른 증권사로 갈아타고 싶네요;;",2024-02-01 09:20:06,조대훈,0
1,왜 간편인증을 10일쯤 지나면 다시등록해야되나요 핀번호도 계속 다르다고 나오고..너무번거롭네요 지웠다깔아도 그래요,2024-01-31 00:35:44,리뷰마우스,0
1,증거금 100프로 종목이 타 증권사대비 너무많음,2024-01-30 23:49:57,이히히,0
1,업데이트가 왜 안될까요 몇 시간 기다려도 안됩니다 어제 저녁부터 계속 시도했고 오늘 새벽부터 또 시도했으나 열기로 안 넘어오는 이유가 뭘까요 업데이트하라고 안내하여 주식내역은 볼 수 없으니 업데이트는 해야겠고 안되니까 미치고 팔짝 뜁니다,2024-01-30 20:54:25,인생살이,0
1,이딴걸 앱이라고 만드냐 진짜 ui최악이다 디자인팀 빠따돌리자,2024-01-30 11:00:06,서동완,0
1,내돈 돌려도,2024-01-30 10:15:16,홍홍,0
1,등신들이 만들었나 왜케 끊어져.,2024-01-30 09:33:34,쥬르,0
1,해외에서는 VPN으로도 안되나요? 하... 사용이 점점 어렵네요. 갈아 탈 때가 온것 같네요,2024-02-05 08:12:18,Jason Han,1
1,업데이트 하면서 이평선 저장한거 다 날아 갓잔아요ㅡㅡ,2024-01-30 08:14:26,블랙마요블랙마요,0
1,이거나 통합인증앱이나 쓰레기. 만든놈 아오,2024-01-30 01:47:33,묵금,0
1,불편하다,2024-02-07 01:09:03,이상민,1
1,ui가 구리네요 일본증시 서비스는 언제되나요,2024-01-28 16:17:06,곽영일,0
1,로그인이 안됨 하,2024-02-07 10:53:35,이종선,0
1,대기중에서 1시간째 다운이안되네요,2024-01-28 02:02:52,이주삼,0
1,진짜개죠까튼 프로그램 업데이트 하고나서 화면이 검은색으로 변경되서 보이지가 않음 설정이니 배치며 다시 하는데 두시간 걸림 조만간 다른증권 팔 예정,2024-01-27 23:43:08,Red_Bot,0
1,비단 금융어플뿐만이 아니라 살면서 써본 모든 어플 중에서 독보적으로 불편합니다. 처음 다운 받을때 별점이 너무 낮아서 의아했었는데 별점은 거짓말하지 않네요... 전체적인 리메이크가 필요해 보입니다. 이벤트 없었으면 진즉에 망했을 어플,2024-02-07 19:07:12,tt vv,0
1,최악 신분증 만든지 2년된 새거나 같은 것 6개 개설 해 봤지만 이미지 잡는거 이리 개떡 같구 이름두 계속 틀 리게 잡아서 다시 적어 넘기구 겨우 보내니 다시 보내라구ㅡㅡ 재촬영 사진두 기존정보랑 다르다는둥 잘 찍히지두 않구 더구나 약 관설명 란에 다 검은 비탕으루 채워져 설명 하는 글씨는 보이지두 않음 못 미더워 보이는 키움개설 앱 진짜 허접해서 이거 믿어두 되나 싶은 짜증나 탈퇴 할것 겨우 신분증 넘어가서 완료 6군데 개설했어두 신분증 다시 보내라는곳 없었구 계좌 첨에 다 떠서 된줄알구 있다 얼탱이없이 신분증인증이 안되연 쓸모 읍는 계좌라구 개똥같이 지들이 사진 넘어가게 애초부터 해놓구 별 거지 같은 어플 들어가 보니 챠트 구 나발이구 딴거 써 봫지만 이리 mts그지같은거 첨본 그거 라두 쓸만했음힘들게 개설한거 뒀을지두 모르는데 하나 쓸모가 읍겠어 밑에 평가글 다 이해가 가 생각해보니 작년 주가 조작 그회사,2024-01-27 18:53:06,바라 보고 꿈꾸자,0
1,잔고 반영이 너무 느림,2024-02-08 05:40:13,임시닉네임,0
1,아이디랑 비번 인증할때 자꾸꺼지고 계좌인증도 로그인 될때도있고 갑자기 비번재설정으로 홈페이지 가라하지않나 최악에 어플,2024-01-27 11:26:04,강민승,0
1,"요즘 앱 터치시 ""지원하지않는 종목입니다"" 라는 오류가 뜨면서 앱이 먹통이 되는일이 빈번해서 삭제후 재설치 하고 있음",2024-01-08 07:22:37,hjmyungs,0
1,왜 안되나요 지원하지 않는 종목으로 하얀창만 떠요,2024-01-05 01:37:01,guss hojin choi,1
1,멀쩡한 간편인증으로 지문사용하고 있었는데.. 왜 추가로 핀번호 입력하라고 나오고 사전 등록한 핀번호는 안 맞다고 하고... 엉망이네요..,2024-03-19 23:22:08,외로워도술퍼도,0
1,최악,2023-12-21 08:54:08,HR kim,3
1,버그는 왜 걸리는건가요?해킹당하는거 아닌지 겁나네요,2023-12-20 13:41:54,ᄋᄃᄒ,1
1,달러출금을 못하게 만들었나요?외화이체가 안됩니다. 조치좀 해주세요,2024-03-05 01:51:15,케이훈,0
1,이거 왜 업데이트도 안되고 실행도 안되나요 지금 주식 사고팔고해야하는데 돌겠네요,2023-12-20 03:55:25,이경호,1
1,자녀계좌 만들려고 하는데 인증완료하고 진행이 안되네요 잘좀 만들어주세요,2024-03-05 23:39:08,불정,0
1,너무 후짐 구버젼 없애면 다른 증권사 알아볼거임 누가 후기에 구버전이랑 비슷한 증권앱 있으면 리뷰란에 추천좀 해주세용,2023-12-19 07:03:15,JI song,2
1,정말 앱이 너무 후지네요. 정말 번거롭고 불편하네요. 짜증나서 주식매도하고 다른증권사 이동합니다.,2024-03-06 12:56:15,Sang Hun Kim,0
1,카카오페이 쓰다가 모의투자때문에 다운로드했는데 ui ux디자인 너무한거 아닌가요ㅠㅠㅠ 정보가 방대해서 보기가 어렵네요.. 디자인에 돈좀 써주세요ㅠ,2023-12-18 15:10:17,강승연,1
1,비밀번호 재설정 인증후 공인인증서 창에서 아무 버튼도 안 뜨고 반응도 안 합니다. 이 문제때문에 계정이 복구가 되질 않습니다. 조치 부탁드립니다.,2023-12-18 13:01:35,spy! spy is a,1
1,인증서 갱신하는데 번거롭게함. 왜 새로 컴퓨터에서 가져왔는데 폐지된 거라고 자꾸 나오냐?,2023-12-18 07:49:34,Paul Gauguin,0
1,"아이디랑 비밀번호 기준이 보편적이지 않아서, 불편했는데 오랜만에 들어가려고 보니까 아이디 비번이 생각 안 나서 비번 찾으려니까 공동인증서 가져오라하고 공동인증서 받아오려니까 아이디 비번 치라하고 뭐 엿 먹이는 건지 장난치는 건지 신한은행에서 공동인증서 재발급 받났는데 뜨지도 않고 진짜 엉망입니다. 웬만하면 리뷰 안 쓰고 안 좋게도 암 쓰는데 최악의 어플입니다 남들 쓰길래 따라 썼는데 최악. 절대 비추합니다",2024-03-09 11:32:12,홍설매니아,0
1,기간별수익률 안나온다니 전화해란다 ㅋ 증권사 옮겨야지,2023-12-14 15:41:58,김대현,0
1,어떻게 이렇게 앱을 가독성 떨어지게 만드는지.. 구형 업뎃오류나게 만들어놔서 울며 겨자먹기로 쓰긴하는데 이럴거면 그냥 구형을 따라해봐요.. 대충 봐도 가독성 떨어진다는 의견이 한페이지에 몇개씩 있는데 유저 의견은 1도 반영할 의사가 없는듯.,2023-12-14 03:54:29,Iron Fe,2
1,비번 까먹어서 찾기하는데 계속 인중서에서 막히네요 흰화면만 떠요,2023-12-13 12:19:49,감자,0
1,영운문 빼고 그냥 키움증권으로 앱 이름 바꿔주세요. 헷갈려서,2023-12-13 02:43:10,무삥,0
1,별한개도 아까움 계속 튕기고 난리,2023-12-13 00:11:06,나야나,1
1,별점 하나도 아깝습니다 정말 최악오브최악의 어플,2024-03-15 07:00:07,송유현,0
1,거래가 멈추는건 뭐냐 도대체,2024-03-18 10:12:53,Jung Woo Lee,0
1,HTS 화면 꾸미듯 만들어야지 확씨 대가리 도끼질...,2024-03-19 11:57:26,개꿈꾸는중,0
1,"요즘 부쩍 모바일 접속이 안되고 있습니다. 수정 또는 교정은 불가능한걸까요? 이래서 거래를 어찌 하라는건지. 거래는 타이밍인데, ㅠㅠ",2023-12-09 00:15:10,둘반,1
1,"키움에 돈 넣지 마세요. 출금하려면 개고생합니다. 무슨 otp 를 만들어라, 무슨 보안앱깔아라, 지정계좌를 만들어라, 만들어도 되지도않고.. 내 돈 내놔 이놈들아",2023-12-07 23:37:08,Hyunbin Park,0
1,비밀번호재설정 되지도 않고 유선으로 도움받아 도 비밀번호재설정안내 문구만 무한반복 인증만 수십번하다ㅈ포기,2023-12-07 08:31:34,조재열,0
1,와 진짜 1등인건 알겠는데 오류 개많다 개선좀 해라 주식하다 빡친게 햐두번이 아니다,2023-12-06 10:18:36,윤민웅,1
1,쓸데없는 업데이트좀 그만하쇼 따로 업데이트창을 만들던가하지,2024-02-01 07:04:45,Ki restyna,0
1,내가만들어도 니들보다 잘만들겠다,2023-12-05 13:48:53,unknown,1
1,"잠수패치라도 하는지, 매번 불안정하고 접속이 어려운 mts. 이딴걸 몇년째 쓰는 내가 호구지...",2023-12-05 05:36:46,SangHyuk Son,1
1,그냥 구버전이 보기도편하고 훨신좋음... 신버전은 진짜 그지같음....,2023-12-20 17:01:29,윤수한,2
1,업뎃 했더니 모의투자 신청 후 사용하라고 뜨네요 왜죠??,2023-12-22 00:52:14,ddff tto,1
1,일부러 열받으라고 이딴 식으로 쳐 만든건가 궁근해질 지경 ㅗ,2024-01-03 16:54:46,이아웃트라이,1
1,업데이트 후에 이동평균선 얇아진 현상과 글씨 작아짐 현상 수정작업 바랍니다.,2023-12-22 01:44:47,박정규,1
1,본인인증도 안되고 로그인하려고 공동인증도 안된다 하고 계좌찾기도 안되네요,2024-01-02 07:08:54,룽나,0
1,별 한 개도 아까운 버러지앱 인증에 인증에 또 인증 ui 구린건 언제 바꿀련지 ux 나무랑 너무 대비됨 간만에 주식 확인하러 깔았다가 신분증 인식 뭐같이 못하고 기껏 다 했더니 오류나서 인증 첨부터 빡쳐서 걍 지웠다 에휴,2024-02-22 09:56:33,SS G,1
1,아니 저기요 이거 신분증촬영할때 안흔들리고 빛반사 안되고 어두운데서 최적화되있는 곳으로 했는데 왜 자꾸 안됬다고 뜨죠? 이거땜에 빡쳐서 못해먹겠네요,2024-02-23 04:51:14,김희준,0
1,폰바꿔서 로그인 하려니까 본인인증에서 계속 주민번호 확인하라는데 맞게 작성해도 계속 확인요구 하니까 평일 전화할수밖에 없게끔 만드시네,2023-12-30 14:29:07,KIMBERLY JW,1
1,간편인증발급하고 비밀번호를 맞게 입력해도 계속 틀리다고 나와요,2024-02-26 11:41:49,라빅,0
1,갤럭시 폴드에서 차트 화면의 글꼴 크기가 너무 작음. 특히 전면화면은 가독성이 최악임. 차트화면 내의 글꼴 크기 조정을 할 수 있게 해 주거나 제발 가독성 있는 크기로 수정 바랍니다.,2023-12-29 12:33:17,Peter Park,0
1,건의사항 MTS 관심종목 화면 가로방향으로 설정 변경 할 수 있게 요청드립니다,2023-12-29 02:18:08,정동하,1
1,별한개도 아까움.. 2-3일에한번씩 간편인증 재등록해야함 어떻게 개발하면 이런어플이 나오는지... 단연코 지금 까지 써본 모든어플중에 최악임..,2024-02-26 14:09:37,JUNGHWAN HWANG,0
1,계좌개설하다가 화딱지나서 신분증 인증만 30분하다가 삭제해버림,2024-02-28 22:54:11,dk shin,1
1,버그 정말 많고 UI 너무 안좋음 버그 예시로 해외주식 매입금액은 달러로 보여주는데 평가금액은 원화로 보여주는 병맛버그ㅋㅋㅋ,2023-12-28 13:25:30,팜포아,1
1,"호가주문시 주문확인창 끄고 2회클릭만 해도 몇회 주문으로 과인식돼서 2100시스템 오류로 계속 튕김. 고개센터 문의해서 로그까지 받아갔는데 앱자체 오류를 고객이 일반적이지 않은 주문방법으로 사용해서 그런거라고 개선은 커녕 고객탓함. 8282주문(호가주문) 때문에 영웅문 사용하는 사람도 많은데..그전에 문의했을때도 그런 오류 발견된적 없다며 재설치 요구해서 참고 쓰다가 하도 답답해서 s24울트라 최신폰으로 바꿔도 동일 오류나서 문의하니 개선보단 고객탓만 함. 최신폰에 새로설치한 후 순정앱의 기능만을 사용해서 매매(매수, 매도, 주문취소 호가주문 전부)하는데 호가주문에서만 동일한 오류가 나면 그건 앱의 결함임. 고객이 2번만 눌러도 몇회로 과인식 하면서 그걸 비정상 행위라 하는지..더 이상 개미를 위한 어플이 아님..개선할 실력이 안된다면 차라리 능력이없다고 해야지 고객탓이나 하는 회사는 문제 있음. 낮은별점인 이유가 있으니 다른분들은 2100오류(튕김)로 고통겪지 마시기 바랍니다.",2024-02-29 04:46:45,지오,0
1,극악의 인터페이스.. 대체 이 기능이 왜 여기 붙어있는가.. 그냥 아무거나 아무렇게 늘어뜨려놓고 막 붙여놓은 기괴한 앱..,2023-12-28 03:27:47,nice ponge,2
1,다른 증권사어플들에 비해 너~~~~~무 불편합니다....,2023-12-28 01:37:16,은정,1
1,간편인증했는데 오늘또 하라고하는데요?,2023-12-28 00:20:50,방구뿡,3
1,캐치 모의매매에서 계좌변경시 변경이 안됩니다... 잔고를 누르고 다시 뭘누르고 하면 변경될때가 가끔 있슴... 조치 바랍니다,2024-02-29 06:18:02,은담희,0
1,증권계좌 개설자체가 안됩니다. 계좌 만들려고 버튼을 누르니 화면이 하얗게 변하고 앱이 멈춰요.,2023-12-27 08:20:30,SB S,1
1,위젯 크기가 다양하면 좋겠어요,2023-12-27 06:22:12,저삼고팜,1
1,해외쥬식 유가증권대체 조회도 안되는데 언제 고쳐지나요?,2024-03-03 14:12:19,문현철 (도설몽 집사),0
1,앱 하나는 진짜 후지다 개발 인력 신입계약 5천 받고는 이 수준밖에 못 만드나? 모바일신분증 인증도 안돼 비밀번호 설정은 계좌개설 별도 앱에서 진행해야해 ui도 구려.. 한투나 나무증권 참고라도 해라,2024-03-04 02:49:06,lll lll,0
1,앱으로 간단한 신청 하나 안 되고 이유도 모르겠고 채팅상담 신청하면 대기고객이 68명이라고 하고 고센 전화해서 20분 넘게 기다려서 겨우 연결되어 문의하니 다른 부서 일이라고 다시 연결시켜드린다고 하더니 또 계속 안내멘트만 나오는... 다른 증권사로 옮기려고요,2024-03-04 06:44:20,핑크트위티,0
1,비번 찾기에서 인증서 선택할때 하얀화면만 뜨고 아무것도 안되네요 하란건지 말란건지,2023-12-22 15:29:00,양현왕,1
1,네이버 종토방 돌려내라,2023-12-22 12:05:56,Hs B,2
1,앱 최적화 좀 해라 로딩만 백만년에 렉도 심하고 증권플러스 반만 하라고,2023-12-22 03:30:42,아몰랑,1
1,폰 바꾸고 비밀번호가 기억이 나지 않아 비밀번호 재설정을 하려고하는데 휴대폰 인증 완료 후 다음단계로 넘어가지를 않네요...,2023-12-22 03:12:20,린,1
1,팅기는것도 심하고 이젠 지원하지않는 종목 뜨면서 하얀스크린뜨네 이딴걸 왜만들어서 기존꺼 왜없애갖고,2023-12-22 02:14:16,요이땅,1
1,지원되지 하지 않는 종목입니다 라는 문구 나오면 확인을해도 다음 화면으로 넘어가지 않음.,2024-01-17 03:19:45,오우나이스,0
