date,userName,score,content,helpfulCount
2023-03-14 10:10:10,TS P,1,"도대체가 어수선해서 눈에 하나도 안들어 옵니다. 우선 관심종목에서 종목명밑에 코,증,신 글자를 오른쪽으로 보내고 종목명을 가운데로 오게 해서 종목명과 가격을 일직선으로 일치시켜 주세요. 또한 글자를 굵게 했을때 더 진하게 해주세요. 이것만 해주셔도 그럭저럭 사용할수 있을거 같아요.",0
2023-02-07 03:05:51,Joy J,1,사용하기 너무 번거로워요.안내도 없고. 쓰려다가 삭제함,0
2023-02-06 20:05:11,정우락,1,주식,0
2023-02-06 23:34:22,쏘냥냥,1,왜 안 들어가지나요?! 계속 앱 중단 되어요.,0
2023-02-07 00:33:56,대박,1,구버젼보다 무겁고 인터페이스도 별로고 복잡합니다,0
2023-02-07 01:42:22,JS L,1,간편등록하려는데.. 휴대폰 인증번호 받아서 넣으려면 초기화면으로 전환되는 것만 지금 무한반복중인데.. 이런 거지같은 시스템은 누가 만들어놓은 것인지???,0
2023-02-07 02:12:43,조혜진,1,공인인증서 오류 시ㅛ팔,0
2023-02-07 02:56:25,sujin Park,1,제발요 메뉴 -> 관심종목 -> 주식창에서 대비(등락) 이 아니라 등락(대비)로 바꿔주세요. 왜 전에 좋았던것을 불편하게 바꾸나요??,0
2023-02-07 05:22:36,Highup Alleria,1,계좌번호 복사버튼 눌러도 적용되지도 않는 등 정말 매우 불편한 요소가 한 두가지가 아닙니다. 그래서 그런데 처음부터 앱 다시 만들면 정말 좋을거 같아요. 꼭 반성해주세요;;,0
2023-02-06 12:27:31,yh p,1,매일 차트돌려보기하며 관심종목별로 종목을 저장해왔는데 영웅문S#에서는 너무 불편하게 바뀌어서 도저히 사용할 수가 없네요.,0
2023-02-07 12:15:49,JM Lee,1,"계좌를 보는게 너무 불편함 1. 펀드를 계좌별로 볼 수 없어 이게 어떤 계좌의 펀드인지 알기 어려움. 즉 일반펀드인지 해외펀드인지 알기 어렵고, 계좌를 나눠놓은 이유가 있는데 계좌를 넘어서 펀드를 모아서만 볼 수 있어야 하는지, 계좌별로도 볼수도 있게 하면 안되는지. 2. 모든 계좌 리스트와 각 계좌별로 주식,펀드 모두 합쳐서 볼 수 있는 화면 필요. 한 계좌에서 둘 다 살 수 있는데 왜 조회는 이걸 지원 안하는지. 옆집 미래는 이게 됨",5
2023-02-07 16:35:58,장림,1,구버전이 훨나음 한투로 옮겨야겠음 ㅃ,1
2023-02-07 16:44:41,빅오현,1,왜불편하게 구버전 그냥 쓰게 내비두삼,0
2023-02-07 16:46:12,이동운,1,신용.미수 쓸거면 다른거 쓰는게 이익. 키움 관계자도 절대 반박불가~~,0
2023-02-08 00:18:05,이병훈,1,가독성이 너무 떨어집니다 기존 구버전 조만간 사용 못하게된다는데 같이 쓰게 해주면 좋겠네요 신버전은 너무 불편합니다,0
2023-02-08 00:18:37,김용현,1,개느리네.. 아침 호가창 하나 검길때마다 버벅거리면 돈 더잃겠네 버그좀 고치세요,0
2023-02-06 13:09:04,고정길,1,접속불가에 겁나튕김 구번전은 튕기거나 접속불가 되면 앱이문제가아니라 통신사문제였는 신번전깔고나서는 일주일에 3번이상 접속불가에튕기는현상이계속 생김 현재신버전 접속불가되면 구번전 으로 사용하고있습니다 그리고구버전 사용기간좀 늘려주세요 3월31일까지 사용가능하다고나오는데... 접속불가 튕기는 현상이안고쳐지면 사람들 많이 떠날겁니다 저부터 다른 증권사로옮길생각가지고있습니다 제대로만들고좀 신번전 출시좀하세요,7
2023-02-06 07:36:23,89 드링커 (‪칸제‬),1,어플설명에는 계좌개설 까지 다 된다고 되어있는데 키움계좌개설 어플 따로 또 설치해야되네요 너무 불편합니다. 키움관련 어플이 너무 난잡해요 어플을 하나로 통합할 필요가 있어보입니다.,0
2023-02-08 08:45:30,Jay Jeung,1,인증서 등록부터 오류 ㅋㅋㅋ 개발자 발로 만들었나,0
2023-02-05 01:22:07,hwansuk park,1,타기관 공동인증서 갱신 후 재등록 하려니깐 갱신된 타기관 공동인증서가 나타나지 않네요,0
2023-02-03 07:26:40,zzang chitta,1,"구버전이 훨씬 나아요 가독성 좋고 간편한 키움 mts만의 특색을 싹 지우셨네요. 보기불편한 다른 증권사들이랑 똑같아졌어요, 구버전모드 계속 쓸 수 있게 해주세요",0
2023-02-03 10:23:03,우비소년,1,비밀번호 저장 기능이 사라진건가요?,0
2023-02-03 16:25:05,NG K,1,아니왜 입금 했는데 돈이 쳐안들어오냐고 도둑놈들아,0
2023-02-04 10:58:55,다른바람,1,쓰레기착즙액 같은 앱. 회원가입 및 계좌인증 등 하나도 제대로 되는게 없네. 어떻게 진행하라는 도움말도없고 쓰레기 최악 그자체,0
2023-02-04 16:51:00,온람,1,귀찮은 서비스 편의성 다 개나줘버리고 귀찮는거 투성이 쓰레기앱 그자체 다른증권사이용이 훨씬나을듯,2
2023-02-04 23:42:14,js Y,1,글씨체는 좋게 바뀌었으나 전에 쓰던 영웅문이 사용법이 더 편하고 좋은데 불편하게 바뀌고 입출금 항목은 대체 어디 있는겁니까?,0
2023-02-05 07:45:23,장백이,1,저도 구버젼없어지면 갈아탈겁니다,0
2023-02-06 06:23:58,민준TV,1,아 진짜 어플 헷갈리게 만들어놓음,0
2023-02-05 12:36:45,HW P,1,"신버젼 솔직히 매우 많이 좋지 않습니다. 여러가지 기능이 있지만 복잡합니다. 1. 하단부분(현재가, 호가...)에 한페이지에 구역이 명확하지 않고 글자수에 따라 4가지 또는 4.5가지 명령어가 들어간다 2. 주문에도 1번과 같이 매수, 매도... 등과 같이 너무 많다 많다고 좋은것이 아니다 오히려 잘못누르고 복잡함만 가중시킹 3. 차트선, 보조지표의 개별선의 굵기 조절이 가능한데 굵게 하더라도 명확히 드러나지 않음 4. 폰트에서 시스템 폰트사용시 진하게가 되지않는다. 관종종목을 모아서 보면 글자와 숫자가 진하지 않아 눈에 잘들어 오지 않는다. 5. 대분류(국내주식, 해외주식...), 중분류등이 나와있는 메뉴 화면에서 쓰지 않는것들이 너무 많이 나와있어 복잡함을 너무 가증시킴 필요없는건 삭제시킬수 있는 설정이 있었으면 좋겠다. 그외도 많다.....",234
2023-02-06 00:20:37,꿀자몽에이드,1,불편함,0
2023-02-06 02:40:21,조영범,1,공모주 청약시 투자설명서 다운로드후에 되돌리기를 누르면 키움증권 본화면으로 되돌아가지 못하고 로그인전 화면으로 바뀌어 청약을 할수없는 상황이 됩니다. 해결 방법이 없나요?,0
2023-02-06 03:56:53,co coang,1,왜 가로로 매매할때 차트 다른걸 자꾸보여줘 이걸못고치네,0
2023-02-06 04:32:45,두꺼운삼겹살,1,왜 간편인증이 안되노?,0
2023-02-06 06:15:59,강도혁,1,자꾸 다운되요. ㅠㅠ,0
2023-02-08 01:17:26,허승준,1,진짜 짜증나서 ㅜㅜ 앱을 켜면 곧바로 꺼져버리는 일이 일주일에 한두번은 꼭 있고. 매매할 타이밍을 놓치기도 하고..,0
2023-02-08 19:17:11,rokos rokos,1,구버전 제발없에지 마세요 구버전이 훨씬 쓰기좋습니다. 이렇게 쓰기어렵게 만들꺼면 왜만들었나몰라..시간낭비하고들있네... 전 구버전없에면 다른회사로 갈아탑니다,0
2023-03-14 06:28:14,스나이퍼,1,구 버전이 더 좋타 너무 불편함,1
2023-02-14 10:21:10,이재영,1,구버전이 좋아요 돌려줘요 ㅎ,2
2023-02-13 05:26:21,하준수,1,불편함 구버전이 편하네요,0
2023-02-13 10:47:15,J J,1,키움 기존영웅문 쓸만해서 썼었는데 신버전은 좀 그닥 안좋게 업글을하셨네요ㅋㅋ 귀찮지만 다른 증권어플찾아봐야할듯,0
2023-02-13 22:30:48,무니즈,1,우찌 업데이트 하고 더 사용 하기 어렵누 이전 버전이 깔끔 단순 더 좋다 물론 아즉까지 이전 버전 사용 중인데 계속 사용하게 해주삼,0
2023-02-14 05:26:24,HIS,1,너무한듯... 하라고 만든게 맞는지 의심스럽네요,0
2023-02-14 05:43:59,알아서,1,인터페이스 너무 복잡해져서 사용하기 매우불편함,0
2023-02-14 07:10:15,honghong hong,1,아주 너무불편함.기존꺼 계속 쓸수는 없나요!?,0
2023-02-14 15:06:14,얌냠,1,불편한 신버전..구버전이라도 계속 쓸수있게 해주시지 신버전 강제 이동후 적응하자는 마인드로 적응하는중에 11번가 상품권구매도 못하게되었네요. 혜택도 없고 앱도 정신없고.. 키움으로 시작해서 몇년동안 바보같은 개미라 사팔하며 수수료도 많이 지불했는데 이리 불편해져 떠나보내니 아쉽네요.,5
2023-02-13 02:08:00,슈퍼로봇 (이지스),1,아 별점 1개 주기도 아꿉네요 전 버전이 눈도 안아프고 좋네요 전 버전에서 업데이트 한 이유가 먼가요? 왜 사서 욕머고 있어요?,0
2023-02-14 23:33:11,L드래곤,1,벌1레,0
2023-02-15 02:05:59,최일섭,1,일봉 설정이 둘다 애매합니다 기존 어플은 직관성이 있어서 대처가 쉬웠는데 이번 어플은 일봉설정에서 상한가/하한가 고가/저자 어떤걸 설정해도 한눈에 보기힘드네요 기존어플에 있는 일봉설정도 만들어주세요 진짜 새로운 어플 사용하고싶어도 손이 안가네요 많은거 바라는것도 아니고 일봉설정이라도 기존버젼꺼 적용시켜주세요,1
2023-02-15 04:40:05,Sungtack Lim,1,새로운 버전 만들어서 잠자는 주식 꿀꺽 하려는 키움의 의도가 보인다. 조잡하고 복잡하게 만들어서 고령화 추세에 전혀 맏지않는 시스탬 내놓는 저의가 궁굼하다 위에 말했듯이 잠자는 주식 날로 먹을려는 거같다,0
2023-02-15 06:11:06,물개미,1,구버젼은 종목별 인포스탁 테마가 같이나와서 직관적으로 볼수 있었는데 신버젼에서는 이기능이 없네요. 속히 만들어주시길 구버젼 자꾸 튕겨서 아예 실행이 안됩니다.,0
2023-02-15 11:36:35,우아우아,1,정말 별로네요,0
2023-02-15 14:31:48,송지혁,1,글씨가 너무 작아서 피로감이 생깁니다.,0
2023-02-13 03:11:20,대용킹,1,외화를 타행이체하려면 개복잡하고 어려움,0
2023-02-11 23:00:16,이성철,1,예전과다르게 전반적으로 시인성이 굉장히 떨어지고 로링속도가 느립니다 메뉴등 많이 조잡하고 필요한 부분 중점으로 개선부선해요 글꼴이나 그래프 눈에 잘 안들어와요 아무래도 다른 앱으로 옮겨야 하나?생각중입니다,0
2023-02-09 00:53:33,서창현,1,어러워서 못쓰겠슴 딴 회사 알아봐야겠슴. 이체하는데만 30분 걸렸슴. 엉망임,0
2023-02-09 17:44:17,송아폴로니아,1,글자크기 너무 작음. 조정 안됨,1
2023-02-09 01:16:21,yeonhee Kim,1,"투자자 정보등록인가 팝업이 비밀번호 치고 들어갈 때마다 ""일주일 간 보지 않기'에 체크해도 계속 팝업이 뜨고요. 저는 화면 자동으로 돌아가는 거 정말 싫어하는데 휴대폰에서 자동으로 화면 돌아가지 않게 설정해뇌도 앱 자체에서 자꾸 돌아가다가 어느 순간 가로모드에서 세로로 전환되지 않아 다시 재접속을 해야하는 불편함이 있습니다. 자동회전좀 안되게 좀 해줘요",4
2023-02-09 02:43:26,jeongwoo jin,1,"해외etf에 투자하고 싶은데, 방법을 못 찾겠어요! 인터넷으로 검색해봐도 구버전(영웅문 글로벌)에 대한 것 밖에는 못 찾겠어요.",0
2023-02-09 07:49:11,story p,1,"별하나도 아까움 유져 인터페이스 , 가독력등은 가져다가 버리고 개발자가 월급 받는게 신기 할따름입니다. 볼때 직관력이떨어지게 만들고 사용이 너무 피곤하고 어려움. 시스템엔지니어인 나도 피곤한데 일반인은 어떨까요? 대표이사님이 혹시 보신다면 프로그램개발자를 다른부서 발령이나 징계를 부탁 드립니다.",7
2023-02-09 12:40:51,김밥,1,차트 쭉 둘러보려해도 계속 화면이 a 즉 순서대로 나오니까 열받습니다 예컨데 마니커라는 종목의 차트를 보고 그 뒤에 마 로 시작하는 종목이 차트검색창 화면에 쭉 떠야되는데 다시 a부터 시작하고 그럼 나는 스크롤 계속 내려서 ㅁ찾고 이게 뭔 똥개훈련입니까 그전 영웅문은 방금 본 종목부터 순서대로 쫙 검색화면에 뜨는데 답글은 무슨 기계가 작성하는지 전부다 사용해줘서 고맙다 그러고 장난치지마세요~ 답글을 ai가 적게할거면 답을 달지 마요 더 기분나빠요 그리고 어쩔 수 없이 쓰는건데 다른 증권사로 조금씩 옮길만큼 불편하니까 내가 선택해서 쓰고있는거마냥 비아냥대는 답글은 달지말아주세요 ~^^ 사용해줘서 고맙긴 무슨 고마우면 잘만들어야지,0
2023-02-09 14:34:13,PJW,1,지워도 지워도 다시 나타나는 [언제 어디서나 종목톡] 정말 징그럽습니다. 회원수가 너무 많아서 줄이는 방법을 연구중인가요? 별 0개가 없어서 1개 줍니다.,0
2023-02-09 15:51:40,Brad JongUk Park (Brad Park),1,구버전 계속 이용하게 해주면 안되요...?!,0
2023-02-10 00:02:01,김민종,1,앱종료현상 심함,0
2023-02-11 17:31:30,씽반헬,1,전에 사용하던것이 훨씬 깔끔하고 보기좋아요 원래대로 안할경우 키움증권 탈퇴합니다,0
2023-02-10 01:03:13,엄쭤,1,신버전 너무 복잡하고 어렵고 찾기 힘들어요.. 왜 현대에서 구석기 시대로 가는건지..,0
2023-02-10 01:20:30,wonje HWANG,1,구버전이 훨신 좋음 지금 신버전은 쓰레기 키움 헛돈 날렸네!,0
2023-02-10 04:51:17,손시려,1,그냥 피드백할가치도 없네요 개발자 바뀌길바랍니다 역겹네요,0
2023-02-11 00:31:57,현수이,1,"태블릿으로 사용하는 유저에 대한 어플 최적화가 필요한 듯 싶습니다. 휴대폰으로 볼때는 차트를 보기에 부담이 없지만, 텍스트 크기 등 태블릿 사용자에겐 부족한 부분이 많습니다.",0
2023-02-11 03:53:11,리왕,1,"1. 화면보기 어지럽다. 호가창에서 화면 안 각각의 숫자들이 크기 차이가 많아서 보기에 불편하다. 더 나아가 다른 메뉴들 전환할때 즉, 관심종목의 숫자들, 현재가의 숫자들, 주문의 숫자들, 계좌의 숫자들이 전부 각각 숫자 크기가 통일성이 없이 다 다르다. 숫자 사이의 간격도 다 다르고. 이렇게 화면이 산만한 건 처음본다. 2. 챠트 등 조정,움직임이 느리고, 잘 안된다. 광고, 모니터링 등 쓸데없이 데이터 소모 높다. 3. 단순하고 사용하기 편한 소비자 입장의 구버전에서, 공급자 위주의 불편한 앱이 된 이상 다른 증권사 앱들에 관심을 가져야 할 듯하다. 이번 영웅문s#은 이 앱을 사용하지말라고 만들은 것 같다.",10
2023-02-11 06:34:39,성이름,1,"키움, 욕심내지 마세요. 고객 이탈합니다.",0
2023-02-03 03:35:19,최상복,1,왜 이전 버전보다 훨씬 불편하고 느린 앱을 출시한것인지 도저히 이해할수가 없습니다. 새로운 기능을 많이 넣은다고 해서 좋은게 아니라 사람들이 가장 많이 쓰고 잘쓰던 기능을 더 잘쓰게 개선되어야 하는거 아닌가요. 뭔가 빽빽하게 많아지면서 오히려 기존에 잘 쓰던 기능까지 불편해져서 증권사를 바꾸고 싶네요,16
2023-02-03 02:49:35,이정아,1,불편함 기존 구버전이 더 나음,0
2023-02-03 02:33:08,J E,1,구버전 못쓰게 하기전에 개선먼저 해야합니다 안드로이드 팝업보기 화면 깨져요 이런 기본적인것부터 깔끔하게 만들고나면 구버전 쓰라고 해도 안써요 잘 생각해보시면 좋겠네요,0
2023-01-30 00:30:04,이성균,1,업데이트후에 접속지연으로 로그인이 안됩니다...,0
2023-01-29 01:40:53,JU C,1,개발자가 키움 말아 먹을려고 만든앱 어떻게 만들면 고객들이 도망갈까? 최대한 불편하고 비직관적으로 만듬. 수수료 내는 앱인데 광고는 또 엄청많음. 개발자도 개발하고 키움 안쓸걸?,0
2023-01-29 08:53:56,byungmoon Ahn,1,와....도대체,0
2023-01-29 14:42:04,박정현,1,구 영웅문이 보기훨씬 편하네요,0
2023-01-29 16:09:21,taehee park,1,이거 가로차트보기가 왜이렇게 안먹나요?? 한 열번씩 시도해야 가로보기가 되네... 구버전은 바로바로 됐는데 너무불편하네요 하,0
2023-01-29 23:05:44,김도열,1,구버전 평점3.8 신버전 평점2.7. 구버전도 사용할수있게 해주세요.,0
2023-01-30 00:16:36,밝은사람,1,무거워서 실행이 늦음,0
2023-01-30 01:21:35,공지영,1,보기 너무 불편하고 화면이 너무 조잡함.,0
2023-01-28 15:25:32,몰디브,1,차트 화면이 작아보이고 시각적으로 구성이 구버전 보다 퀄리티가 많이 떨어집니다 구버전 차트를 끌어 오거나 구버젼 계속 사용하게 해주세요.,0
2023-01-30 02:55:16,관진,1,리프레시 너무 심해요. 오히려 구버전이 빠르고 리프레시 현상도 적네요. 현상 줄어드는 설정 방법 있나요? 거의 국내 주식만 거래하는데,0
2023-01-30 07:38:20,Alisha Kim,1,계좌개설하는데 신분증 인식 왜이리 안되나요 서른번 넘게 했는데 전혀 안됨. 빛반사니 머니 비대면 계좌개설 한두번 해본 것도 아닌데 이렇게 인식 안되는 건 첨이네요 개설하려해도 안되서 이용 불가,0
2023-01-30 13:24:02,Gugu Gol,1,왜 바꾸냐구... 수년간 쓴 진짜 좋은 앱을... 이런 거지같은... 괴상한 앱으로 왜 바꾸냐구... 진짜 적응안되네... 원래꺼루 돌리도!!!,2
2023-01-30 15:14:29,주상래,1,그지같게 바뀌네 이게 말이되냐?? 익숙해져있는 주주들 나가라는 소리밖에 안들림. 내종목 평단 오면 무조건 증권사 바꾼다. 기다려봐ㅋ,2
2023-01-30 17:04:00,백봉현,1,차트설정을 종목마다 다~~새로해야한다니 놀랍습니다 주기능 사용도 불편하고요 기존앱의 업그레이드가 아닌 다운그레이드입니다,0
2023-01-30 23:56:18,SIC,1,사용하기 너무 어렵고 복잡하네요 가독성도 떨어지고 너무 어수선하고 집중이 안됨,1
2023-01-28 15:39:39,김진혁,1,계좌에 돈넣을려면 어디서해여하나요 영웅문구는 계좌에들어가면 입금 출금이있는데 영웅문s#은없네요..,0
2023-01-28 08:38:52,빨간망토차차,1,구버젼이 더좋네요 신버전 엉터리,2
2023-02-02 16:22:53,하하하,1,일단 구버전 차트디자인을 그대 옴겨야되요 차트 시인성이 너무떨어져서 보기가 정말불편하구요 이거때문에 90%이상 사람들은 신버전 사용하기 꺼려해요 대부분이 차트로매매하시는분들이라 같은차트라도 다르게 보이기때문이에요 관심종목 차트로 보기도 3칸으로 나누니까 찌그러지고 보이지도않아요 빨간세로줄 때문에 전체가 뭉처보여서 아무 의미 없는거같아요 이것도 그냥 구버전 4칸이 시인성이좋아요 차트디자인이랑색상만그대로 가져와도 옴겨가는데 문제는 없을꺼같아요,1
2023-01-26 23:54:03,돈꼴레오네,1,개선할게 너무많아 대다수가 기존 구영웅문으로 다시 돌아가는데 1월말까지만 서비스하면서 강제로 신영웅문 쓰게하면 누가 좋아할까요 당장 저포함 영웅문 10년쓰던 친구도 다른곳으로 옮겨가려고 맘먹고있는데,0
2023-01-26 15:33:09,허재현,1,구버젼대비 완전불편 답답하네요ㅠㅠ 도대체 뭐가좋아진건지 구버젼 계속쓰고싶은데 안되나요??,0
2023-01-26 15:50:24,백운철,1,키움증권 영웅문S# 화면 UI등이 거지 같이 안 좋음. 옛날게 훨씬 더 좋음..,0
2023-01-26 16:40:19,한지수,1,"아니.. 3개월 전에도 기존 영웅문s어플 없어진다고해서 s# 설치 후 사용했는데... 갤럭시 폴드 사용중인데 분할화면으로하면 글자가 개미보다 작게 나온다고 글 작성했는데 아직도 개선이 안되있는데 증권사 옮겨야 합니까...? 왜 멀쩡히 쓰던걸 없앤다고 그럼 새로 만든걸 바로바로 피드백해주던지 하셔야할거아닙니까 앱 환경설정에서도 글자크기, 뭐 화면 확대,뭐 기본 화면 다해봐도 글자가 개미보다 작아 안보여요...",1
2023-01-26 19:11:12,ooo sss,1,그냥 구버전 계속 유지하면 안될까요? 신버전 너무 불편하고 어색하네요 ㅠ,0
2023-01-26 19:11:47,쑤勳,1,기존꺼 잘사용 하고있었는데 하 ㅡㅡ.. 어이가 없네..,0
2023-01-26 23:20:09,장대용,1,구버전보다 못함,0
2023-01-27 01:26:09,박선영,1,구버전보다 뭐가 좋은지 모르겠음,0
2023-01-28 08:31:52,구미진,1,다운로드도 안 되네요 1월말 구버전 종료라더니,0
2023-01-27 03:02:45,김경만,1,호가 거래시 버벅이며 멈추고 심지어 팅김 매매를 할수가 없음 또한 호가창도 스크롤 내려서 봐야하기때문에 매우 불편 구버전으로 다시 바꿔주세요.최악입니다,0
2023-01-27 03:52:07,이희성,1,구버전을 유지하시고 신버전 선택권을 주시지.. 구버전 대비 너무 불편하네요...,0
2023-01-27 04:16:41,페가수스,1,보기 졸 힘들어졌어요 어플을 왜 바꿔요 굳이 하 돈 다빼고 갈아타고싶네요,0
2023-01-27 15:35:30,솜솜,1,너무 불편해서 못쓰겠습니다 기존 영웅문이 훨씬 좋아요,0
2023-01-27 18:11:50,이동재,1,여전 화면이 편해서 키움증권을 사용햇는데 신버전 먼가 불편해요,0
2023-01-28 08:16:14,jwseok (jweok1104),1,아이디찾기를 하려면 공동인증서가 필요하고 공동인증서를 발급받으려면 아이디를 입력해야되는 멍청한 시스템은 대체 누구 머리에서 나온건지 참......,0
2023-01-31 00:33:32,재용정,1,보기 불편함 사용하기 불편함 제발 전에 쓰던 어플로 다시 갑시다 전에 쓰던 어플 접속하면 튕기던데 의도한것 인가요,1
2023-01-31 02:11:12,김민정,1,차트나 표의 시인성이 너무 떨어져졌습니다 구조도 복잡해지고 쓰기너무 힘드네요 보기힘들어서 기존앱으로 쓰고있는데 이것도 종료한다니 너무 슬프네요,1
2023-01-31 02:55:57,박희진,1,이게 업데이트된 앱이란게 신기...,1
2023-02-02 00:43:27,영준최,1,배터리소모량이 심하고 호가창 속도가 못따라갑니다. 구버전이 필요한기능만 있어 너무 편했는데 이건 최악입니다.,1
2023-02-01 05:45:26,루테인,1,왜 불편하게 해놨을까.......,0
2023-02-01 06:11:17,박한빈,1,최악입니다 공모주 청약하려고 오랜만에 들어갔는데 사고 계좌여서 전화하는데 ars로 하겠다고 누르니까 맨 처음으로 돌아가고 어플도 너무 불편하게 만들어놔서 쓰기 힘드네요 그냥 미래에셋 쓸게요 어플을 심각하게 못 만들었네요,0
2023-02-01 07:10:27,아트릭스아트릭스,1,신분증 인식이 안됨 ㅋㅋㅋ 쓰레기 앱,0
2023-02-01 07:31:24,하승일,1,이럴거면 왜 새로 만든건지...,1
2023-02-01 08:29:19,hodom hodom,1,구버전이 좋아요 신버전은 차트보기가 힘들어요 구버전 계속 사용하게 해주세요,1
2023-02-01 23:58:38,오태영,1,내돈 수수료 내가며 쓰는 앱인데 광고가 뭐이리많은지 창닫기하는것도 싫으네,0
2023-02-02 02:08:03,의기천하,1,아진짜 그냥전에쓰던거 씁시다. 기존꺼완전히 손에익었는데 새로나온거는 눈도적응이안되고 셋팅도힘들고 여타다른증권사랑. 비슷해서 실망입니다. 키움만의스타일이있는데 다른증권사따라간거같아 영 맘에 안듭니다 전에꺼는 계속할수있게해주시길.,1
2023-01-31 03:04:15,바디로션,1,애들은 진짜 앱 만드는거에 발전이 없네 토스보다 못하다,0
2023-02-02 03:08:46,JW CH,1,사용중인 통신망이 불안정하여 재접속합니다? 다른건 다되는데 영웅문만 안되면 영웅문이 이상한거지? 이거때문에 거래도 못하고 이게 뭔지,0
2023-02-02 06:01:22,이상원,1,차트 확대가 축소가 전보다 잘안되네요 한쪽을 먼저 누른상태에서 눌러야 되는데 이게 맞습니까?,0
2023-02-02 06:10:49,송연화,1,공동인증서를 인식하지 못하는데 삭제하고 다시 깔아도 핸드폰에 저장되어있는 공동인증서를 앱이 못 읽는거 같습니다 타행인증서 등록을 하려는데 도저히 모르겠네요ㅠ 뭣때문인지,0
2023-02-02 07:52:08,n a,1,영웅문 대체 할 어플 찾았어요 ^_^ 이제 신규매수는 이베스트에서 할 예정입니다. 수고하셨습니다 ^^,1
2023-02-02 10:53:46,이용필,1,신버전 설치하고 pc 로그인하려니까 간편인증 비밀번호 틀렸다고 나옴 정작 모바일에서는 간편인증 로그인이됨 어쩌라는거?,1
2023-02-02 14:36:39,잉비밀,1,관심종목 보면서 해외주식 단타치고있었는데 갑자기 비밀번호 오류5회 뜨더만 비밀번호 재설정 하라고하네. 재설정 할려고하니 시간 제약있고 이럼 누가보상 해주나? 전에 앱사용은 이런문제 없었는데 지금은 왜이럴까?,1
2023-02-01 05:14:58,Uram Jeong,1,"삼성, 농협 흉내 낼 능력이 없으면 하지마! 이게 정말 잘 만들어서, 배포한거야?",0
2023-02-01 03:10:43,송하중,1,구버젼 보다 사용하기 힘드네요. 해외버젼이랑 통합된건 좋은 취지지만 인터페이스를 그대로 가져갔음 좋았겠는데 불편하게 바껴서 증권사 다른데로 바꿀까 생각중입니다.,1
2023-02-01 01:06:51,[*상큼발랄 과즙 팡팡!*]덀홍,1,불편함!!기존으로 할수있게해주세욧!!,1
2023-02-01 00:57:36,행복한나,1,보기 너~~무 불편해요 아니 왜 바꾼거예요? 스트레스네요 영웅문은 타증권사 앱보다 보기 편하고 기능도 좋아서 쓴건데 이 무슨일인지ㅡㅡ;,0
2023-02-01 00:49:47,백미정,1,신버전 이거 왜 체결 알람 바로 톡으로 안 오나요? 알람 오게 설정 다 해놨는데! 알람 안 와서 거래못하고 물리고!! 게다가 1시에 체결 된게 왜 장 끝나고 알람이 올까요? 이미 장 중에 체결 됐는데 3ㅡ4시에 톡알람 오는건 뭔가요. 신버전을 만들었으면 기본 알람은 제대로 해놔야죠. 앱 만드는데 일주일 시간 걸린것도 아니데 이럴꺼면 왜 만든거죠?,6
2023-02-01 00:23:09,박선일,1,전버전 보다 더 사용하기 불편합니다,1
2023-02-01 00:21:27,김경호,1,구 영웅문이 났네요.,1
2023-01-31 22:16:38,bc김,1,메뉴에서 현재가를 선택하면 바로 가는데 신버전은 현재가 누르고 또 호가 눌러야합니다 주문 잔고 도 다 두번 눌러야합니다 바로 수정하세요 단계를 왜 늘려요? 줄여야지 시스템 개발해봤지만 작은기능은 추가됏지만 자주쓰고 핵심 기능이 많이 불편해졌네요 키움의 핵심장점이 사라졌습니다 모바일 mts 에서 키움차트볼때 일봉이든 분차트든 볼때 길게 눌러 날짜별로 볼려면 시가고가 일자등 팝업에 가려서 일봉 분봉이 해당날짜에 안보입니다 기존 버전은 잘보입니다 기본적인것부터 수정하세요 차트 잔고 당일추이 등 기존 것이 가독성 ui 등 훨씬편합니다 설문조사해서 수정하세요 제발 키움10년 썼는데 차트 좋고 ui좋아서 그동안 잘썼는데 신버전은 별로네요 구버전 계속 쓸수 있게해주세요 안되면 타사로 옮겨야할듯ㆍ 개발자분들은 차트 구버전같이해주시고 당일추이 잔고 등도 구버전처럼해야 잘보이고 사용하기 편함 가장 핵심입니다 고객 설문조사해서 변경합시다ㆍ 고객 의견 반영안되면 이탈 많을겁니다,2
2023-01-31 15:04:24,오늘도살앙,1,자기가썼던거에 적응되있는데 새로운어플은 적응안되요. 이전어플 계속유지시켜주세요. 신버전구버전 두가지 사용자들선택에맞게..,1
2023-01-31 13:23:21,Campingshow캠핑쇼우,1,이렇게 개판으로 만들어 놓고도 장사가 되는게 신기하네 가입 개설....계속 틀렸다 나오고 1년전인거 시도 하다가 실패하고 지금 또 시도하다가 또 삭제 했음. 거래 하기전 관문이 개떡같이 만들어놔서 드랍 삭제 여러분 그냥 패스 하시고 다른 앱 찾아보세요,1
2023-01-31 09:56:18,금체리,1,새로운것 다시익힐려니 너무 어렵네요,1
2023-01-31 08:45:32,황금박쥐,1,사용에 익숙함 때문에 다른 증권사 안가는데 이렇게 바꿔 버리면 다른곳 이용도 고려해 봐야 겠습니다,2
2023-01-31 07:52:47,GT LEE,1,뭐지? 이전 버전이 더 좋음. 이런식이면 모바일만 쓰는 사람들은 많이 갈아탈듯.,1
